Date,Adj Close,Volume,Var%,Fechamento,Noticias,Noticias_ingles,score,polaridade_vad,subjetividade_vad,negatividade_vad,neutralidade_vad,positividade_vad,composicao_vad,neg_rob,neu_rob,pos_rob,pos_finbert,neg_finbert,neu_finbert
2020-04-22,11.166422843933104,114967100,0.050156615259216115,1,"  refinarias da petrobras operam com 60% de capacidade, diz banco brent e wti: entenda as diferenças de cotações, e como afetam a petrobras"," Petrobras refineries operate at 60% capacity, says bank brent and wti: understand the price differences, and how they affect petrobras",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0932711623609066,1.7938830852508545,0.11284587532281876,0.0,0.0,1.9997225403785706
2020-04-23,11.300056457519533,94759000,0.011967450584144057,1, perigo nas plataformas de petróleo: covid-19 infecta 261 trabalhadores da petrobras, danger on oil platforms: covid-19 infects 261 petrobras workers,0.0,0.0,0.0,0.298,0.702,0.0,-0.5267,0.7971326112747192,0.19771182537078857,0.005155564285814762,0.0,-0.9999978542327881,0.0
2020-04-27,10.966721534729004,85944900,0.03134795479140018,1,"  petrobras vai baixar preço do diesel em 10%, a partir de segunda-feira  macaé: novos petroleiros contaminados pelo coronavírus na bacia de campos, desta vez na plataforma p-26 da petrobras errata - chegada da dlv2000 no brasil para o projeto rota 3 da petrobras  produção da petrobras cresce, apesar da crise da covid-19 petrobras adota teste rápido em trabalhadores antes do embarque petrobras anuncia fase vinculante para venda de fábricas de biodiesel", Petrobras production grows despite the covid-19 crisis petrobras adopts rapid test on workers before shipment petrobras announces binding phase for sale of biodiesel factories,4.0,0.0,0.0,0.0,2.451,0.5489999999999999,0.6875,0.15036974847316742,2.387166202068329,0.4624641276896,0.9999985694885254,0.0,1.992059588432312
2020-04-28,11.500371932983398,91613600,0.04866088708138072,1," petrobras prevê concluir 2020 com dívida bruta de us$ 87 bi, mesmo patamar de 2019 petrobras amplia testes em embarque para as plataformas petrobras anunciou ontem (27) venda de fábricas de biodiesel"," petrobras expects to end 2020 with a gross debt of us$87 billion, the same level as in 2019 petrobras expands boarding tests to platforms petrobras announced yesterday (27) sale of biodiesel plants",3.0,0.0,0.0625,0.259,2.5220000000000002,0.219,-0.5781,0.19897176511585712,2.6252920627593994,0.17573616653680801,0.0,0.0,2.9984222054481506
2020-04-29,12.133726119995115,94528400,0.05507249597686848,1," petrobras tem 510 casos confirmados de covid-19 petrobras vai mudar assistência à saúde de empregados para economizar r$ 6,2 bi", petrobras has 510 confirmed cases of covid-19 petrobras will change employee health care to save r$ 6.2 billion,-3.0,0.4,1.0,0.0,1.584,0.416,0.7506,0.146987684071064,1.5055391192436218,0.3474732004106045,0.0,0.0,1.9902610182762146
2020-04-30,12.033721923828125,80263900,-0.008241837270597019,0, golpe promete vale-combustível da petrobras na pandemia ..., Coup promises petrobras fuel voucher in the pandemic...,0.0,0.0,0.0,0.0,0.729,0.271,0.3818,0.5340772867202759,0.43504372239112854,0.030879095196723938,0.0,0.0,0.9757714867591858
2020-05-05,11.960387229919435,75043400,0.03222110945512924,1, petrobras tenta contornar excesso de combustível usando ... petrobras/castello branco: não temo enfraquecimento comercial com a china por questões políticas petrobras inicia venda do campo de gás de manati em camamu (ba) karoon e petrorio confirmam interesse na compra de campos de petróleo da petrobras, petrobras tries to bypass excess fuel using ... petrobras/white castle: no fear of weakening trade with china for political reasons petrobras starts selling the manati gas field in camamu (ba) karoon and petrorio confirm interest in buying oil fields from petrobras,-1.0,-0.1,0.5,0.154,3.439,0.40700000000000003,0.5432,0.3707554657012224,3.3518720865249634,0.27737245708703995,0.0,0.0,3.8778052926063538
2020-05-06,11.520371437072756,67937500,-0.03678942699664112,0, petrobras divulga início de venda de participações em geradoras de energia petrobras eleva preço do gás de cozinha nas refinarias, petrobras announces start of sale of stakes in energy generators petrobras raises the price of cooking gas at refineries,0.0,0.0,0.0,0.0,1.811,0.189,0.2732,0.3915642127394676,1.5458409190177917,0.06259477511048317,0.0,0.0,1.7570181488990784
2020-05-08,12.320398330688475,83232700,0.05963309712884124,1, unigel assume fábricas de fertilizantes da petrobras e ..., unigel takes over petrobras fertilizer plants and...,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2551994025707245,0.7182468175888062,0.026553800329566002,0.0,0.0,0.9999955892562866
2020-05-11,12.100390434265135,65061500,-0.01785720644074706,0,  espanhola disa compra rede de postos da petrobras no uruguai  cvm multa kpmg por irregularidades na auditoria do balanço de 2010 da petrobras desinvestimento petrobras no nordeste: estatal põe à venda campos de petróleo offshore no ceará, cvm kpmg fine for irregularities in petrobras' 2010 balance sheet audit petrobras divestment in the northeast: state-owned company puts offshore oil fields in ceará for sale,0.0,0.4166666666666667,0.5,0.0,1.847,0.153,0.2023,0.3403796926140785,1.6079208254814148,0.051699304953217506,0.0,-0.5211480259895325,0.9998729228973389
2020-05-12,12.09372329711914,71837200,-0.0005509852911123048,0," petrobras e mpf ainda avaliam se odebrecht mudou petrobras pode operar no mercado de petróleo da guiana francesa consumidores reclamam do preço da gasolina, mesmo com redução da petrobras"," petrobras and mpf are still evaluating whether odebrecht has changed petrobras can operate in the French Guiana oil market consumers complain about the price of gasoline, even with the reduction of petrobras",3.0,0.0,0.0,0.172,2.828,0.0,-0.3612,0.7653797529637814,2.142267882823944,0.09235254302620888,0.0,-0.9988288283348083,1.9998095631599426
2020-05-13,11.727046012878418,87222300,-0.03031963566820395,0," reduc bate recorde de entrega de glp em abril, diz petrobras petrobras confirma petroleiros infectados pelo coronavírus em plataformas do ceará"," reduc breaks record for lpg delivery in april, says petrobras Petrobras confirms oil tankers infected by the coronavirus on platforms in Ceará",-3.0,0.0,0.0,0.225,1.775,0.0,-0.4939,0.7430152660235763,0.823370099067688,0.4336146470159292,0.0,0.0,1.9918782114982605
2020-05-14,11.600374221801758,119653200,-0.010801679377530515,0," petrobras reverte lucro e tem prejuízo de r$ 48,5 bilhões no 1º trimestre de 2020 petrobras sobe pela segunda vez gasolina nas refinarias em maio petrobras faz ajuste na lotação de funcionários da bacia de ... brazil's petrobras warns economy has changed forever as it ... petrobras põe à venda quatro usinas termoelétricas a óleo refinarias da petrobras operam com fator de utilização de 66%", petrobras reverses profit and has a loss of r$ 48.5 billion in the 1st quarter of 2020 petrobras raises gasoline at refineries for the second time in May petrobras makes an adjustment in the number of employees in the watershed of ... brazil's petrobras warns economy has changed forever as it ... petrobras offers four oil-fired thermoelectric plants for sale petrobras refineries operate with an utilization factor of 66%,-3.0,0.1,0.0,0.249,5.517,0.235,0.1276,0.9061943311244249,4.802136868238449,0.2916688434779644,0.0,-1.9970900416374207,3.994399666786194
2020-05-15,11.433701515197756,133733100,-0.01436787326142974,0," petrobras tem prejuízo recorde de r$ 48,5 bi petrobras pode sobreviver com barril a us$ 15, diz castello branco ibovespa opera entre perdas e ganhos com atenções em resultado da petrobras e tensões de eua e china; dólar sobe a r$ 5,83 não se engane pelo estrondoso prejuízo de r$ 48,5 bi: resultado da petrobras foi muito positivo, dizem analistas petrobras avança para fase não-vinculante em processo de venda da gaspetro"," petrobras has a record loss of r$ 48.5 billion Petrobras can survive with a barrel at US$ 15, says Castello Branco ibovespa trades between losses and gains with attention as a result of petrobras and tensions in the us and china; dollar rises to r$ 5.83 don't be fooled by the resounding loss of r$ 48.5 billion: petrobras' result was very positive, say analysts petrobras advances to non-binding phase in gaspetro sale process",-13.0,0.29545454545454547,0.7090909090909091,0.502,4.157,0.341,-0.19429999999999992,0.9268146380782127,3.163957118988037,0.9092281106859446,1.0,-0.9998387098312378,2.8510618209838867
2020-05-18,12.36039924621582,116999500,0.08104966967926286,1,"  petrobras inicia testes na área de forno, no campo de albacora  petrobras eleva preços do diesel pela 1º vez no ano petrobras rebatiza comperj para tirar 'mancha de corrupção' ibovespa sobe mais de 4% com petrobras e vale; dólar cai para r$ 5,71 tentativa de furto em oleoduto da petrobras causou vazamento de combustível e grandes danos ambientais no ...", Petrobras raises diesel prices for the first time in the year petrobras renames comperj to remove 'corruption stain' ibovespa rises more than 4% with petrobras and valley; dollar drops to r$ 5.71 attempted theft in a petrobras pipeline caused fuel leakage and major environmental damage in the ...,0.0,0.8125,1.3333333333333333,0.188,3.8120000000000003,0.0,-0.539,1.5239008981734514,2.1951336190104485,0.2809656476601958,0.0,-0.9999806880950928,2.21594500541687
2020-05-19,12.453734397888185,80131600,0.007551143762685397,1," petrobras doa 1 milhão de reais e ajuda senai na recuperação de ventiladores pulmonares petrobras anuncia testes rápidos de covid-19 em colaboradores da regap, em betim"," petrobras donates 1 million reais and helps Senai in the recovery of lung ventilators petrobras announces rapid tests for covid-19 in regap employees, in betim",3.0,0.0,0.0,0.0,1.833,0.167,0.3818,0.013702301308512688,1.3232946395874023,0.6630031242966652,0.0,0.0,1.6537721157073975
2020-05-20,12.86708164215088,74595100,0.033190626285781955,1, petrobras anuncia reajuste de 12% para a gasolina; alta vale a partir do dia 21 petrobras chega a 1 bilhão de barris de óleo produzidos no sul do es, petrobras announces a 12% readjustment for gasoline; high value from the 21st petrobras reaches 1 billion barrels of oil produced in the south of es,3.0,0.08,0.26999999999999996,0.0,1.73,0.27,0.3916,0.11360201239585876,1.2655071318149567,0.6208908446133137,0.9989756345748901,0.0,0.9999880790710449
2020-05-21,12.793745994567873,81327000,-0.0056994779097980786,0," preço da gasolina nas refinarias petrobras, distribuidoras e postos"," gasoline price at petrobras refineries, distributors and gas stations",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17121277749538422,0.8010647892951965,0.027722366154193878,0.0,0.0,0.9998924732208252
2020-05-22,12.447068214416506,71259400,-0.027097441226249463,0, petrobras registra queda em número de empregados com coronavírus, Petrobras records drop in number of employees with coronavirus,0.0,0.0,0.0,0.202,0.673,0.125,-0.2023,0.5116055607795715,0.47022339701652527,0.018170973286032677,0.0,0.0,0.9948794841766357
2020-05-25,12.987086296081545,38033000,0.04338516286426208,1,  três plataformas da petrobras vão para leilão internacional em julho, three petrobras platforms go to international auction in july,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012327735312283039,0.9356480240821838,0.052024222910404205,0.0,0.0,0.9999929666519165
2020-05-26,13.11375617980957,68716900,0.00975352599037138,1," petrobras sobe preço da gasolina em 5% e do diesel em 7% nas refinarias petrobras anuncia alta de 5% no preço da gasolina e de 7 ... petrobras (petr4) confirma aumento de 5% da gasolina fretado pela petrobras, estaleiro da sul coreano entrega o 1º navio tanque petroleiro, ainda faltam mais 4 a serem construídos na ásia"," petrobras raises gasoline prices by 5% and diesel prices by 7% at refineries petrobras announces a 5% rise in the price of gasoline and 7... petrobras (petr4) confirms 5% increase in gasoline chartered by petrobras, south korean shipyard delivers 1st oil tanker, 4 more to be built in asia",-3.0,0.5,0.5,0.0,3.723,0.277,0.3182,0.3612103099003434,3.3566678762435913,0.2821216844022274,1.8572481870651245,0.0,1.9855531454086304
2020-05-27,13.28709602355957,74790800,0.013218168873452285,1," petrobras inicia abertura das unidades de processamento de gás para terceiros petrobras e vale concentram mercado na b3, aponta estudo ... a maior refinaria da petrobras, a replan registra a maior queda na produção de petróleo desde 2010"," petrobras starts opening gas processing units to third parties petrobras and vale concentrate market in b3, study shows the largest petrobras refinery, replan records the biggest drop in oil production since 2010",-2.0,0.0,0.0,0.139,2.609,0.252,0.12869999999999998,0.4283413514494896,2.3967644572257996,0.17489423602819443,0.0,-0.9999798536300659,1.999983549118042
2020-05-28,13.180426597595215,65023000,-0.008028046593116955,0, petrobras capta r$ 17 bilhões no mercado internacional petrobras vai indenizar técnico que teve cirurgia recusada ... vagas de emprego refinaria petrobras: engevale ganha contrato na reduc em duque de caxias e começa contrat ..., petrobras raises r$ 17 billion in the international market petrobras will indemnify technician who had surgery refused... petrobras refinery job openings: engevale wins contract at reduc in duque de caxias and starts contracting ...,1.0,0.3,0.2,0.239,2.5730000000000004,0.188,0.2759,0.38824971206486225,2.351091980934143,0.2606584411114454,0.9613960981369019,0.0,1.8780128955841064
2020-05-29,13.56043815612793,128832600,0.0288315067588214,1, orquestra petrobras divulga vencedores de concurso artístico, petrobras orchestra announces artistic contest winners,1.0,0.3333333333333333,1.0,0.0,0.617,0.383,0.4767,0.012888653203845024,0.9055840373039246,0.08152733743190765,0.0,0.0,0.9946395754814148
2020-06-01,13.5537691116333,86579500,-0.0004918015493190486,0,"  petrobras tem margens de combustíveis apertadas após alta do petróleo, dizem analistas  petrobras vai indenizar técnico que teve cirurgia recusada ..."," Petrobras has tight fuel margins after oil rally, analysts say",-3.0,-0.17857142857142858,0.2857142857142857,0.0,1.0,0.0,0.0,0.33908823132514954,0.6249074339866638,0.0360042043030262,0.0,-0.6147077679634094,0.0
2020-06-02,14.26712703704834,77235100,0.052631701155567034,1," bndes vende r$ 22,06 bilhões em ações da petrobras conjur - incorporação de trabalhadores pela petrobras é ... petrobras baixa os preços nas refinarias, mas consumidor mal percebe petrobras transfere mais de mil funcionários para unidade ... banrisul aposta em carteira “não convencional” para fevereiro; petrobras ocupa lugar de tim"," bndes sells r$ 22.06 billion in petrobras shares conjur - incorporation of workers by petrobras is ... petrobras lowers prices at refineries, but consumers barely notice petrobras transfers more than a thousand employees to the unit... banrisul bets on “unconventional” portfolio for February; petrobras takes the place of tim",-4.0,0.55,0.6,0.135,4.626,0.239,0.23159999999999997,0.8226597532629967,3.965740203857422,0.2116000559180975,0.0,-0.8874837160110474,3.9999146461486816
2020-06-03,14.31379508972168,86219700,0.003271019635008088,1," petrobras vai vender gasodutos marítimos do pré-sal petrobras reduzirá importação de gás da bolívia a partir do dia 11 petrobras anuncia venda da totalidade de ações da petrobras ... laura carvalho: colocaram a petrobras no cálculo do “pib ... r$ 565 bilhões “somem” da bolsa nas duas últimas semanas; só petrobras perde r$ 85,8 bilhões", petrobras to sell pre-salt maritime gas pipelines petrobras will reduce bolivian gas imports from the 11th petrobras announces sale of all shares of petrobras... Laura Carvalho: Petrobras was included in the calculation of “GDP ... r$ 565 billion “disappear” from the stock market in the last two weeks; Petrobras alone loses BRL 85.8 billion,2.0,-0.15,0.08333333333333334,0.202,4.559,0.239,-0.21460000000000007,1.0599685981869698,3.758585900068283,0.18144534155726433,0.0,-1.6080778241157532,2.991042971611023
2020-06-04,14.287127494812012,107401400,-0.0018630694894338216,0, adema exige que petrobras apresente plano de desativação ..., adema requires petrobras to present a deactivation plan...,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10222598910331726,0.8654911518096924,0.03228290006518364,0.0,0.0,0.9999915361404419
2020-06-05,14.733810424804688,114137700,0.031264712249182036,1," gasolina vai subir 12% nas refinarias, informa petrobras petrobras aumenta preço da gasolina e litro na refinaria será ... a partir de amanhã petrobras fará reajuste de 12 por cento na gasolina"," gasoline will rise 12% in refineries, informs petrobras petrobras increases the price of gasoline and the liter at the refinery will be... from tomorrow petrobras will readjust 12 percent in gasoline",3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3939971989020705,2.285605311393738,0.32039748691022396,0.9993112087249756,0.0,1.683612883090973
2020-06-08,15.020484924316404,82444400,0.01945691516629644,1,"  brasil terá nova gasolina a partir de agosto; petrobras diz que combustível será mais caro, mas deixará veículos mais econômicos saipem firma contrato de fornecimento de us$ 325 milhões com a petrobras governo diz que venda de refinarias da petrobras não ... petrobras desiste do projeto eólica offshore no rio grande do norte  petrobras quebrou um recorde mensal de produção de petróleo em seu campo de águas profundas – búzios plataforma da petrobras na bacia de campos tem 42 infectados pelo novo coronavírus a indústria de exploração e produção centro oeste óleo e gás compra campo terrestre da petrobras em sergipe royal ihc fornecerá equipamentos para fpso anna nery destinado ao campo de marlim da petrobras", petrobras broke a monthly oil production record in its deep water field – Búzios petrobras platform in Campos Basin has 42 infected with the new coronavirus the midwest oil and gas exploration and production industry buys onshore field from petrobras in sergipe royal ihc will supply equipment for fpso anna nery destined for petrobras' marlim field,1.0,0.13636363636363635,0.8545454545454545,0.402,3.4859999999999998,0.112,-0.6891,0.980912072584033,2.626701235771179,0.39238667814061046,0.9999997615814209,0.0,2.7922468781471252
2020-06-09,14.480466842651367,96488300,-0.03595210703156548,0, petrobras conclui área de júpiter no pré-sal da bacia de santos, petrobras completes jupiter area in Santos basin pre-salt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020471733063459396,0.9245425462722778,0.054985564202070236,0.0,0.0,0.9999980926513672
2020-06-10,14.26712703704834,102551100,-0.014732936991689203,0," petrobras reduz processamento em refinarias a menos de 70% da capacidade por parada em unidades “é o fim da petrobras para os brasileiros”, lamenta o pai do pré-sal guilherme estrela a multinacional australiana de petróleo e gás karoon energy espera concluir negócio com a petrobras até o final deste mês"," petrobras reduces processing in refineries to less than 70% of capacity per stop at units “it is the end of petrobras for brazilians”, laments the father of pre-salt guilherme star Australian oil and gas multinational karoon energy expects to complete a deal with petrobras by the end of this month",3.0,-0.11666666666666665,0.26666666666666666,0.28800000000000003,2.612,0.1,-0.384,0.9230026453733444,1.7911192178726196,0.285878237336874,0.0,0.0,2.988017976284027
2020-06-12,13.733777046203613,116746700,-0.03738313883795552,0,"  dilma rousseff absolvida em investigação sobre a petrobras contratos da transocean com a petrobras, demanda vagas para prestação de serviços de perfuração offshore de poços de petróleo e gás  petrobras cancela projeto de adequação da utgca, em ..."," petrobras cancels utgca adaptation project, in ...",0.0,0.0,0.0,0.241,0.759,0.0,-0.2263,0.421856164932251,0.5614523887634277,0.016691338270902634,0.0,0.0,0.9435995817184448
2020-06-15,13.800447463989258,99931000,0.004854485227286709,1,  petrobras e firjan apresentam nova metodologia de testes da covid-19 incêndio atinge refinaria da petrobras no rio de janeiro petrobras avança no processo de venda de suas ações de usinas eólicas no rio grande do norte incêndio atinge refinaria da petrobras no rio de janeiro, petrobras and firjan present new covid-19 testing methodology fire hits petrobras refinery in rio de janeiro Petrobras advances in the process of selling its shares in wind farms in Rio Grande do Norte fire hits petrobras refinery in rio de janeiro,10.0,0.06818181818181818,0.22727272727272727,0.51,3.369,0.121,-0.38400000000000006,0.24596079159528017,3.478978157043457,0.27506109327077866,0.0,-1.9996778964996338,1.9990256428718567
2020-06-16,14.247129440307615,94510600,0.03236720964910211,1," petrobras paralisa 50% da capacidade da reduc após incêndio, mas garante que não haverá impacto ao mercado lava jato: justiça condena ex-gerente da petrobras por ..."," petrobras paralyzes 50% of reduc's capacity after fire, but guarantees that there will be no impact on the market Lava Jato: Justice Condemns Ex-Manager of Petrobras for ...",-4.0,0.0,0.0,0.44999999999999996,1.302,0.248,-0.5165,0.3549297899007797,1.5673937797546387,0.07767642289400101,0.0,0.0,1.9956892132759094
2020-06-17,14.29379653930664,63268700,0.003275543974984529,1," petrobras manterá metade do pessoal administrativo em home office permanente petrobras anuncia venda de campos de gás e upgn em ... ex-gerente da petrobras em vitória condenado a 15 anos de prisão por superfaturamento na sede na reta da penha - tribuna online petrobras lança edital para a construção de uma upgn e duas utgns na unidade de tratamento de gás monteiro lobato, em sp. em contrato petrobras, infotec recebe currículos neste dia (17) para vagas de emprego offshore e onshre em macaé e rio de janeiro"," petrobras will keep half of the administrative staff in permanent home office petrobras announces sale of gas and upgn fields in ... ex-manager of petrobras in Vitória sentenced to 15 years in prison for overpricing at the headquarter in recta da penha - tribuna online petrobras launches public notice for the construction of an upgn and two utgns in the monteiro lobato gas treatment unit, in sp. under petrobras contract, infotec receives resumes on this day (17) for offshore and onshre job openings in macaé and rio de janeiro",-4.0,-0.16666666666666666,0.23333333333333334,0.173,4.827,0.0,-0.5267,0.9003432169556618,3.9502542912960052,0.1494024358689785,0.0,0.0,4.999656975269318
2020-06-18,14.400465965270994,56893300,0.007462637772338798,1," operação investiga irregularidades na área de trading da petrobras anp aprova cessão de direitos de 10 campos antigos da petrobras para estrangeiras ibovespa sobe puxado por itaú e petrobras; dólar sobe a r$ 5,43 após copom deixar aberta porta para novo corte em meio a pandemia, refinaria alberto pasqualini (refap) da petrobras no rio grande do sul, bate recorde de venda de diesel"," operation investigates irregularities in petrobras' trading area anp approves assignment of rights of 10 old Petrobras fields to foreigners ibovespa rises pulled by itaú and petrobras; dollar rises to r$ 5.43 after comm leaves open door for new cut amid the pandemic, petrobras alberto pasqualini refinery (refap) in rio grande do sul, breaks diesel sales record",0.0,0.16818181818181818,0.6772727272727272,0.1,3.703,0.197,0.12869999999999998,0.5233415886759758,3.029349982738495,0.4473084034398198,0.9999992847442627,0.0,2.933409631252289
2020-06-19,14.31379508972168,91139800,-0.006018616047448577,0," o planejamento estratégico da petrobras na pandemia se mostra defasado petrobras cede concessões à trident energy, que estreia em produção de petróleo petrobras coloca à venda todos os campos offshore do ceará depois da petrobras e caixa, o brb. o amor entre flamengo ..."," Petrobras' strategic planning during the pandemic is outdated petrobras gives concessions to trident energy, which debuts in oil production petrobras puts all offshore fields in ceará for sale after petrobras and Caixa, on brb. the love between flamingo...",0.0,0.09999999999999992,1.2333333333333334,0.0,3.508,0.492,0.9101,0.804429464507848,2.637124091386795,0.5584463439881802,0.0,0.0,3.972053289413452
2020-06-22,13.967116355895994,45419000,-0.02421990336263957,0,"  petrobras paga à união r$ 76 milhões da produção de petróleo e gás açu petróleo dobra volume de exportação com petrobras petrobras, vale e br distribuidora são ações preferidas do j.p. morgan"," petrobras pays the union r$ 76 million from oil and gas production açu oil doubles export volume with petrobras petrobras, vale and br distributor are j.p. morgan",-2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.25551501102745533,2.4588441252708435,0.2856407519429922,0.9999957084655762,0.0,1.999492347240448
2020-06-23,14.433799743652346,78950900,0.03341300923288615,1," é do brasil! supercomputador atlas, da petrobras, está entre ... petrobras escolhe nome de fora do es para comandar ..."," it's from brazil! atlas supercomputer, from petrobras, is among... petrobras chooses a name from outside the es to command...",0.0,0.0,0.05,0.0,2.0,0.0,0.0,0.11430949112400413,1.5278306603431702,0.357859805226326,0.0,0.0,1.9999914169311523
2020-06-24,14.000450134277346,65162400,-0.030023252163074887,0," petrobras recebe ofertas por refinaria da bahia na quinta-feira, dizem fontes concurso petrobras: órgão suspende nomeações anp avança plano de descomissionamento das plataformas p-15, p-12 e p-07 da petrobras, que vão a leilão internacional mês que vem petrobras perde para a samsung na justiça causa referente ao navio sonda ds-5"," Petrobras receives offers for Bahia refinery on Thursday, sources say petrobras contest: body suspends appointments anp advances the decommissioning plan for petrobras' p-15, p-12 and p-07 platforms, which will go to international auction next month petrobras loses to samsung in court case related to drillship ds-5",-3.0,-0.04999999999999999,0.25,0.187,3.8129999999999997,0.0,-0.3182,1.0155882062390447,2.742479056119919,0.24193314369767904,0.0,-1.6326390504837036,1.999927282333374
2020-06-25,14.31379508972168,47263500,0.022381062925767914,1," petrobras inicia produção no pré-sal de atapu, na bacia de santos"," petrobras starts production in the atapu pre-salt, in the santos basin",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038971930742263794,0.9257842302322388,0.03524380177259445,0.0,0.0,0.9999951124191284
2020-06-26,13.893781661987305,55499300,-0.029343261175785233,0, petrobras vai vender urucu e deixar de explorar gás e ..., petrobras will sell urucu and stop exploring gas and ...,0.0,0.0,0.0,0.196,0.804,0.0,-0.296,0.5100090503692627,0.47278860211372375,0.017202455550432205,0.0,0.0,0.9999990463256836
2020-06-29,14.440465927124025,59809600,0.039347405798985546,1,"  petrobras anuncia venda de participação em conjunto de sete concessões do polo urucu no am petrobras põe à venda campos de petróleo e gás do polo ... diretora da petrobras defende reinjeção de gás: 'não falta ...  exclusivo: petrobras quer vender usina de biodiesel de ...  plataformas no campo de búzios batem recorde de produção, diz petrobras petrobras informa que transpetro terá plano de desligamento para 557 empregados enquanto a petrobras paga 25% do lucro líquido a seus ... brazil's petrobras to sell stake in campo de tartaruga oil field ..."," platforms in the Búzios field break production record, says petrobras petrobras informs that transpetro will have a layoff plan for 557 employees while petrobras pays 25% of the net profit to its... brazil's petrobras to sell stake in campo de tartaruga oil field ...",3.0,0.0,0.0,0.0,3.7560000000000002,0.244,0.4404,0.33563869446516037,3.347911059856415,0.3164501339197159,0.9999998807907104,0.0,2.999937057495117
2020-06-30,14.3671293258667,65010600,-0.005078548131855931,0," divergência entre petrobras e anp trava venda da dona do gasoduto brasil-bolívia, diz castello branco petrobras espera adesão de mais de 9 mil funcionários em pdv petrobras estende home office e mais 2 notícias da estatal; balanços, possível oferta da panvel e outros destaques covid-19: petrobras prorroga teletrabalho até o fim do ano petrobras informa venda do campo de tartaruga em pirambu indiana essar faz lance por refinaria da petrobras na bahia"," divergence between petrobras and anp halts sale of the owner of the brazil-bolivia gas pipeline, says castello Branco petrobras expects more than 9,000 employees to join in POS petrobras extends home office and 2 more news from the state-owned company; balance sheets, possible Panvel offer and other highlights covid-19: petrobras extends telework until the end of the year petrobras informs sale of turtle field in pirambu Indian Essar bids for petrobras refinery in Bahia",-4.0,0.625,1.125,0.0,5.588,0.41200000000000003,0.552,0.2799806483089924,4.884359061717987,0.8356601279228926,0.0,-0.9563596248626709,4.999277651309967
2020-07-01,14.473800659179688,78983900,0.007424679690252178,1, petrobras: compro petr3 ou petr4?, petrobras: buy petr3 or petr4?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0688084289431572,0.8994949460029602,0.03169676288962364,0.9705780148506165,0.0,0.0
2020-07-02,14.707140922546387,56345900,0.016121561216798197,1, petrobras: coronavírus afeta preço de produtos e não vendas da estatal petrobras deve adiar para abril ofertas para primeiras refinarias, petrobras: coronavirus affects the price of products and not sales of the state-owned company petrobras should postpone offers for first refineries to April,0.0,0.175,0.16666666666666666,0.192,1.808,0.0,-0.2263,0.9090804308652878,1.0602318346500397,0.030687574297189713,0.0,-0.841151237487793,0.9924992918968201
2020-07-03,14.653804779052734,24060000,-0.003626547387731049,0," petrobras assina contrato com a empresa nov petrobras e modec fecham com estaleiro ebr, no rs, a construção dos módulos do fpso almirante barroso"," petrobras signs a contract with the company nov petrobras and modec close the construction of the fpso almirante barroso modules with the ebr shipyard, in rs.",-3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07392122596502304,1.8526236414909363,0.07345498725771904,0.0,0.0,1.9999604225158691
2020-07-07,14.820476531982422,46591300,-0.012439074159169559,0," privatização da petrobras, o barco de teseu e o desvio de ... petrobras inicia desativação da plataforma p-12, na bacia de campos petrobras aumenta preço da gasolina nas refinarias pela 8ª ... vazamentos de óleo da petrobras aumentaram 2157% em ..."," privatization of petrobras, the ship of theseus and the diversion of ... petrobras starts deactivating the p-12 platform in the Campos Basin Petrobras increases the price of gasoline at refineries for the 8th... petrobras oil leaks increased by 2157% in...",0.0,0.0,0.0,0.0,3.741,0.259,0.2732,1.408993661403656,2.492372512817383,0.09863393101841211,0.0,0.0,3.396704137325287
2020-07-08,15.10048770904541,49136300,0.01889353398716476,1," petrobras entra na fase final para vender suas operações na amazônia petrobras vai hibernar plataforma de gás de merluza petrobras aprova hibernação da plataforma de merluza bndes ainda não tem decisão sobre venda de petrobras plataformas leiloadas pela petrobras por r$ 7,5 mi estavam no fim de sua vida útil", petrobras enters the final phase to sell its operations in the amazon petrobras will hibernate hake gas platform petrobras approves hibernation of the merluza platform bndes still has no decision on the sale of petrobras platforms auctioned by petrobras for r$ 7.5 million were at the end of their useful life,7.0,0.3,1.0,0.196,4.198,0.606,0.7242,0.9330135639756918,3.6548341512680054,0.41215222608298063,0.0,0.0,4.999058783054352
2020-07-10,15.00715160369873,57428300,0.01671195827744576,1, pf apura possível esquema de corrupção em diretoria de da petrobras pf apreende quase 4 milhões em espécie em investigação da lava jato sobre corrupção na área comercial da petrobras fpso anna nery da petrobras entra em nova fase de construção, pf investigates possible corruption scheme in petrobras board pf seizes almost 4 million in cash in Lava Jato investigation into corruption in the commercial area of ​​petrobras fpso anna nery from petrobras enters new construction phase,-4.0,0.13636363636363635,1.4545454545454546,0.0,3.0,0.0,0.0,1.0339101199060678,1.9041021466255188,0.06198776187375188,0.0,0.0,2.9689494371414185
